benchmark_id,model_type,method,seed,split,row_count,rmse,mae,pearson_r,spearman_r,runtime_seconds,skipped,skip_reason,hyperparameters
dense_b2,marginal,elastic_net,19,val,12,,,,,0.023866417002864182,False,,"{""alpha"": 0.01, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
dense_b2,marginal,gam,7,test,13,,,,,0.0472859590081498,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b2,marginal,gam,7,train,101,,,,,0.0472859590081498,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b2,marginal,gam,7,val,12,,,,,0.0472859590081498,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b2,marginal,gam,11,test,13,,,,,0.04633658297825605,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b2,marginal,gam,11,train,101,,,,,0.04633658297825605,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b2,marginal,gam,11,val,12,,,,,0.04633658297825605,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b2,marginal,gam,19,test,13,,,,,0.04613320797216147,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b2,marginal,gam,19,train,101,,,,,0.04613320797216147,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b2,marginal,gam,19,val,12,,,,,0.04613320797216147,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b2,marginal,xgboost,7,test,13,,,,,0.08655449992511421,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b2,marginal,xgboost,7,train,101,,,,,0.08655449992511421,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b2,marginal,xgboost,7,val,12,,,,,0.08655449992511421,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b2,marginal,xgboost,11,test,13,,,,,0.08552391594275832,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 80}"
dense_b2,marginal,xgboost,11,train,101,,,,,0.08552391594275832,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 80}"
dense_b2,marginal,xgboost,11,val,12,,,,,0.08552391594275832,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 80}"
dense_b2,marginal,xgboost,19,test,13,,,,,0.09379950002767146,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b2,marginal,xgboost,19,train,101,,,,,0.09379950002767146,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b2,marginal,xgboost,19,val,12,,,,,0.09379950002767146,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b3,marginal,elastic_net,7,test,17,,,,,0.02381654200144112,False,,"{""alpha"": 0.01, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
dense_b3,marginal,elastic_net,7,train,100,,,,,0.02381654200144112,False,,"{""alpha"": 0.01, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
dense_b3,marginal,elastic_net,7,val,10,,,,,0.02381654200144112,False,,"{""alpha"": 0.01, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
dense_b3,marginal,elastic_net,11,test,17,,,,,0.02387454197742045,False,,"{""alpha"": 0.01, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
dense_b3,marginal,elastic_net,11,train,100,,,,,0.02387454197742045,False,,"{""alpha"": 0.01, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
dense_b3,marginal,elastic_net,11,val,10,,,,,0.02387454197742045,False,,"{""alpha"": 0.01, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
dense_b3,marginal,elastic_net,19,test,17,,,,,0.023671958944760263,False,,"{""alpha"": 0.1, ""cv_folds"": 5, ""l1_ratio"": 0.1}"
dense_b3,marginal,elastic_net,19,train,100,,,,,0.023671958944760263,False,,"{""alpha"": 0.1, ""cv_folds"": 5, ""l1_ratio"": 0.1}"
dense_b3,marginal,elastic_net,19,val,10,,,,,0.023671958944760263,False,,"{""alpha"": 0.1, ""cv_folds"": 5, ""l1_ratio"": 0.1}"
dense_b3,marginal,gam,7,test,17,,,,,0.04665745794773102,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b3,marginal,gam,7,train,100,,,,,0.04665745794773102,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b3,marginal,gam,7,val,10,,,,,0.04665745794773102,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b3,marginal,gam,11,test,17,,,,,0.046101082931272686,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b3,marginal,gam,11,train,100,,,,,0.046101082931272686,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b3,marginal,gam,11,val,10,,,,,0.046101082931272686,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b3,marginal,gam,19,test,17,,,,,0.046013624989427626,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b3,marginal,gam,19,train,100,,,,,0.046013624989427626,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b3,marginal,gam,19,val,10,,,,,0.046013624989427626,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b3,marginal,xgboost,7,test,17,,,,,0.09119999990798533,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b3,marginal,xgboost,7,train,100,,,,,0.09119999990798533,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b3,marginal,xgboost,7,val,10,,,,,0.09119999990798533,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b3,marginal,xgboost,11,test,17,,,,,0.0859932090388611,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b3,marginal,xgboost,11,train,100,,,,,0.0859932090388611,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b3,marginal,xgboost,11,val,10,,,,,0.0859932090388611,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b3,marginal,xgboost,19,test,17,,,,,0.08796379098203033,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b3,marginal,xgboost,19,train,100,,,,,0.08796379098203033,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b3,marginal,xgboost,19,val,10,,,,,0.08796379098203033,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b4,marginal,elastic_net,7,test,16,,,,,0.02226329199038446,False,,"{""alpha"": 0.1, ""cv_folds"": 5, ""l1_ratio"": 0.5}"
dense_b4,marginal,elastic_net,7,train,93,,,,,0.02226329199038446,False,,"{""alpha"": 0.1, ""cv_folds"": 5, ""l1_ratio"": 0.5}"
dense_b4,marginal,elastic_net,7,val,13,,,,,0.02226329199038446,False,,"{""alpha"": 0.1, ""cv_folds"": 5, ""l1_ratio"": 0.5}"
dense_b4,marginal,elastic_net,11,test,16,,,,,0.021767708007246256,False,,"{""alpha"": 0.01, ""cv_folds"": 5, ""l1_ratio"": 0.1}"
dense_b4,marginal,elastic_net,11,train,93,,,,,0.021767708007246256,False,,"{""alpha"": 0.01, ""cv_folds"": 5, ""l1_ratio"": 0.1}"
dense_b4,marginal,elastic_net,11,val,13,,,,,0.021767708007246256,False,,"{""alpha"": 0.01, ""cv_folds"": 5, ""l1_ratio"": 0.1}"
dense_b4,marginal,elastic_net,19,test,16,,,,,0.021710833068937063,False,,"{""alpha"": 0.1, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
dense_b4,marginal,elastic_net,19,train,93,,,,,0.021710833068937063,False,,"{""alpha"": 0.1, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
dense_b4,marginal,elastic_net,19,val,13,,,,,0.021710833068937063,False,,"{""alpha"": 0.1, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
dense_b4,marginal,gam,7,test,16,,,,,0.04573583300225437,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b4,marginal,gam,7,train,93,,,,,0.04573583300225437,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b4,marginal,gam,7,val,13,,,,,0.04573583300225437,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b4,marginal,gam,11,test,16,,,,,0.045182834030129015,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b4,marginal,gam,11,train,93,,,,,0.045182834030129015,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b4,marginal,gam,11,val,13,,,,,0.045182834030129015,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b4,marginal,gam,19,test,16,,,,,0.045216833939775825,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b4,marginal,gam,19,train,93,,,,,0.045216833939775825,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b4,marginal,gam,19,val,13,,,,,0.045216833939775825,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b4,marginal,xgboost,7,test,16,,,,,0.0868836659938097,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b4,marginal,xgboost,7,train,93,,,,,0.0868836659938097,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b4,marginal,xgboost,7,val,13,,,,,0.0868836659938097,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b4,marginal,xgboost,11,test,16,,,,,0.08606195892207325,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b4,marginal,xgboost,11,train,93,,,,,0.08606195892207325,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b4,marginal,xgboost,11,val,13,,,,,0.08606195892207325,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b4,marginal,xgboost,19,test,16,,,,,0.08509620802942663,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b4,marginal,xgboost,19,train,93,,,,,0.08509620802942663,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b4,marginal,xgboost,19,val,13,,,,,0.08509620802942663,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b5,marginal,elastic_net,7,test,13,,,,,0.022400209098123014,False,,"{""alpha"": 0.01, ""cv_folds"": 5, ""l1_ratio"": 0.1}"
dense_b5,marginal,elastic_net,7,train,120,,,,,0.022400209098123014,False,,"{""alpha"": 0.01, ""cv_folds"": 5, ""l1_ratio"": 0.1}"
dense_b5,marginal,elastic_net,7,val,10,,,,,0.022400209098123014,False,,"{""alpha"": 0.01, ""cv_folds"": 5, ""l1_ratio"": 0.1}"
dense_b5,marginal,elastic_net,11,test,13,,,,,0.022580916061997414,False,,"{""alpha"": 0.1, ""cv_folds"": 5, ""l1_ratio"": 0.5}"
dense_b5,marginal,elastic_net,11,train,120,,,,,0.022580916061997414,False,,"{""alpha"": 0.1, ""cv_folds"": 5, ""l1_ratio"": 0.5}"
dense_b5,marginal,elastic_net,11,val,10,,,,,0.022580916061997414,False,,"{""alpha"": 0.1, ""cv_folds"": 5, ""l1_ratio"": 0.5}"
dense_b5,marginal,elastic_net,19,test,13,,,,,0.02173704095184803,False,,"{""alpha"": 0.01, ""cv_folds"": 5, ""l1_ratio"": 0.1}"
dense_b5,marginal,elastic_net,19,train,120,,,,,0.02173704095184803,False,,"{""alpha"": 0.01, ""cv_folds"": 5, ""l1_ratio"": 0.1}"
dense_b5,marginal,elastic_net,19,val,10,,,,,0.02173704095184803,False,,"{""alpha"": 0.01, ""cv_folds"": 5, ""l1_ratio"": 0.1}"
dense_b5,marginal,gam,7,test,13,,,,,0.046804417041130364,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b5,marginal,gam,7,train,120,,,,,0.046804417041130364,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b5,marginal,gam,7,val,10,,,,,0.046804417041130364,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
dense_b5,marginal,gam,11,test,13,,,,,0.04636258305981755,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
dense_b5,marginal,gam,11,train,120,,,,,0.04636258305981755,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
dense_b5,marginal,gam,11,val,10,,,,,0.04636258305981755,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
dense_b5,marginal,gam,19,test,13,,,,,0.046266915975138545,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
dense_b5,marginal,gam,19,train,120,,,,,0.046266915975138545,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
dense_b5,marginal,gam,19,val,10,,,,,0.046266915975138545,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
dense_b5,marginal,xgboost,7,test,13,,,,,0.09820966597180814,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b5,marginal,xgboost,7,train,120,,,,,0.09820966597180814,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b5,marginal,xgboost,7,val,10,,,,,0.09820966597180814,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b5,marginal,xgboost,11,test,13,,,,,0.10172858298756182,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b5,marginal,xgboost,11,train,120,,,,,0.10172858298756182,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b5,marginal,xgboost,11,val,10,,,,,0.10172858298756182,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b5,marginal,xgboost,19,test,13,,,,,0.10380437492858618,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b5,marginal,xgboost,19,train,120,,,,,0.10380437492858618,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
dense_b5,marginal,xgboost,19,val,10,,,,,0.10380437492858618,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
